0.002542,200
0.002409,200
0.002959,200
0.003085,200
0.002932,200
0.003179,200
0.001932,200
0.001160,200
0.001756,200
0.001904,200
0.002229,200
0.002616,200
0.001615,200
0.000808,200
0.000315,200
0.001483,200
0.001622,200
0.002539,200
0.002648,200
0.002251,200
0.000699,200
0.001001,200
0.002105,200
0.002432,200
0.002782,200
0.001352,200
0.001026,200
0.000934,200
0.001308,200
0.001795,200
0.002417,200
0.002266,200
0.001208,200
0.001522,200
0.000770,200
0.000694,200
0.000951,200
0.001363,200
0.001763,200
0.001935,200
0.001843,200
0.001683,200
0.002334,200
0.002623,200
0.001918,200
0.001418,200
0.001348,200
0.001645,200
0.001838,200
0.002074,200
0.002804,200
0.002958,200
0.002594,200
0.001827,200
0.001502,200
